KEY,FREQ,CURRENCY,CURRENCY_DENOM,EXR_TYPE,EXR_SUFFIX,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,DOM_SER_IDS,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,COVERAGE,DECIMALS,NAT_TITLE,SOURCE_AGENCY,SOURCE_PUB,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-03-22,1.0887,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-03-23,1.0894,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-03-24,1.0875,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-03-29,1.0915,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-03-30,1.0913,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-03-31,1.0931,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-04-01,1.0946,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-04-04,1.0919,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-04-05,1.0892,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-04-06,1.0887,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-04-07,1.0884,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-04-08,1.0874,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-04-11,1.0877,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-04-12,1.0874,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-04-13,1.0887,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-04-14,1.0878,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-04-15,1.0919,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-04-18,1.0916,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-04-19,1.0922,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-04-20,1.0939,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-04-21,1.0989,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-04-22,1.0991,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-04-25,1.0973,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-04-26,1.1,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-04-27,1.0998,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-04-28,1.0974,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-04-29,1.0984,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-05-02,1.0999,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-05-03,1.0977,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-05-04,1.0993,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-05-05,1.1018,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-05-06,1.107,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-05-09,1.1053,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-05-10,1.1079,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-05-11,1.1099,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-05-12,1.1063,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-05-13,1.1024,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-05-16,1.1059,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-05-17,1.108,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-05-18,1.1086,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-05-19,1.1089,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-05-20,1.1123,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-05-23,1.1105,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-05-24,1.1079,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-05-25,1.1049,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-05-26,1.1075,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-05-27,1.1068,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-05-30,1.1058,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-05-31,1.1044,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-06-01,1.1055,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-06-02,1.1062,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-06-03,1.105,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-06-06,1.1051,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-06-07,1.0979,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-06-08,1.0942,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-06-09,1.0916,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-06-10,1.0885,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-06-13,1.0888,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-06-14,1.0832,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-06-15,1.0817,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-06-16,1.0812,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-06-17,1.0818,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-06-20,1.0884,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-06-21,1.085,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-06-22,1.083,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-06-23,1.0876,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-06-24,1.0808,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-06-27,1.0736,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-06-28,1.0845,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-06-29,1.0854,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-06-30,1.0867,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-07-01,1.0835,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-07-04,1.0839,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-07-05,1.0837,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-07-06,1.0821,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-07-07,1.082,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-07-08,1.0855,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-07-11,1.0867,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-07-12,1.0904,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-07-13,1.0909,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-07-14,1.09,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-07-15,1.0899,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-07-18,1.0869,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-07-19,1.0877,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-07-20,1.0882,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-07-21,1.0872,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-07-22,1.086,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-07-25,1.0839,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-07-26,1.087,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-07-27,1.0928,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-07-28,1.0892,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
EXR.D.CHF.EUR.SP00.A,D,CHF,EUR,SP00,A,2016-07-29,1.0823,A,,,,P1D,,A,,,,,,,99Q1=100,,,4,,4F0,,Swiss franc/Euro ECB reference exchange rate,"ECB reference exchange rate, Swiss franc/Euro, 2.15 pm (C.E.T.)",CHF,0
